Ticker,Amount,Volume,Profit,Consumed
RTA,270.50000000000006,3481870.6959794792,444084.1674624327,195.02164387464381
SAL,115.29999999999995,826272.2637229414,479676.174097328,84.7666666666667
SAR,328.46666666666647,11630409.760748837,2634868.762909876,276.56666666666666
SA,36.66666666666667,51081.93304899389,-59139.43109907631,30.43333333333334
SBU,43.133333333333326,1275380.4782407405,-52006.22013901249,0
SCB,0.36666666666666664,42801.926513440856,13748.744187082948,0
SCN,507.4666666666665,1134584.1343648392,596324.7968385747,375.3290077112856
SCR,226.26666666666665,29377.17069326901,19069.909002047054,107.49999999999997
SC,621.3333333333335,694345.4296553684,164332.58246563334,375.3290077112856
SDR,1.0,74133.33333333333,595.902277758174,0
SEA,2432.0,346661.8954564147,-5248.343980485167,0
SEN,5537.999999999998,5466934.227088728,1568529.4546635204,5516.5719999999965
SEQ,7.033333333333334,106203.33333333334,27683.248420418324,1.0
SFE,9.33333333333333,546346.7369739951,32935.16471543777,0
SFK,5996.799999999998,390054.3898932965,47084.666970479404,3930.7972222222215
SFL,0.4666666666666667,70282.29001612905,38876.142733949615,0
SF,734425.0000000001,11329062.136397626,4122275.149458562,0
SIL,52.70000000000001,154182.55980291445,56761.52521469238,24.366666666666664
SIO,15579.999999999996,1644244.5586816608,1187992.6958323652,14175.741166666656
SI,2802.7666666666655,6535835.305589534,1846086.1724615276,2740.7333333333336
SOI,1201.5999999999997,661962.8292357736,114597.41235688959,448.4366666666667
SOL,2859.2000000000003,3134296.6539644073,211540.87802814157,2441.466666666666
SP,1150.7999999999995,2910948.651413252,43173.03024553605,0
SRD,24.066666666666666,1671010.3108941899,67605.12559460975,6.666666666666666
SRP,40.33333333333333,107269.82569371267,-420406.26318249805,0
SSC,1326.4,657785.7168360853,60889.53991138669,0
SSL,1.7000000000000008,75460.80999200005,25322.95448200928,0
STL,3278.6000000000013,5033641.427626313,1078657.6600255566,3222.359738095239
STR,98.73333333333335,235871.07019390044,-23706.048064255076,0
STS,1.0,160563.3984126984,30253.969270117035,0
SUD,0.1,8907.70888828338,-418.5294562842304,0
SUN,313.33333333333337,150390.406780348,-57244.51314242013,0
SWF,6122.0,1412909.8266434276,540675.4541368388,4162.8
S,644.9999999999999,84456.83342865974,38866.218069838105,334.9525
TAC,0.03333333333333333,18000.0,14361.000900472653,0
TAI,246.33333333333334,158294.73928288824,144829.0945159825,213.46666666666673
TA,106.73333333333336,1558224.0955233695,822711.3395258075,83.56666666666668
TBU,12.700000000000001,697963.7902675045,630.9137785275792,0
TCB,0.06666666666666667,1118.2141531531531,-2.8249597270310436,0
TCL,3291.199999999999,8890084.826276919,2457055.7848317972,2931.9999999999986
TCO,131.5666666666667,47924.900165961866,38934.8968007763,119.69999999999995
TCS,171.5999999999999,529337.0919248825,21989.089851379067,124.46666666666667
TCU,7.7,1413296.2230215827,241859.30506233926,6.533333333333333
TC,119.69999999999995,800834.3705568177,402447.29510875954,122.19999999999996
THF,2563.3333333333353,1053052.0603585313,428007.92411839456,2763.6
THP,340.53333333333336,1473816.5017325417,19103.0172199891,270.90000000000003
TIO,6063.400000000001,937079.335846683,688490.5962266196,5637.066666666667
TI,2818.5333333333333,3981557.028405503,793583.2293823274,2540.3000000000006
TK,34.33333333333333,1249730.766083143,154792.5221199755,22.8
TPU,143.33333333333337,434921.70651226095,116950.81226568052,96.43333333333332
TRA,201.96666666666664,334372.57324175816,53709.943491240505,158.39999999999992
TRN,9137.333333333332,5198680.107385833,1690560.5401759704,6337.50357142857
TRU,3164.399999999999,1540840.3180664617,212568.94977790915,782.7913104938273
TSH,113.36666666666669,3378697.2414166667,695006.1967718508,0
TS,1390.966666666667,179341.8334526227,115978.29145011811,1073.5653333333328
TUB,1627.3333333333337,327716.90737052076,12746.583275821844,0
UTS,222.73333333333335,1205397.0952099254,44849.08239417629,58.33333333333333
VCB,0.23333333333333334,160358.33333333334,5786.559795197652,0
VEG,21549.80000000008,6948805.139515948,4089906.6422556755,20060.6083333333
VG,289.33333333333337,676748.9784547675,345200.2638127485,165.9888433182667
VIT,293.99999999999994,155432.42274089932,59543.74517641802,28.933333333333337
VSC,0.03333333333333333,865.5555555555555,-113.75164091484416,0
WAI,103.29999999999997,10094516.300660577,3284833.087971419,79.76666666666664
WAL,1949.7333333333343,11741923.397423973,3976220.3951128144,1970.4666666666665
WCB,2.9333333333333327,2061425.2542927684,554616.7526180106,0
WIN,411.0000000000001,2580087.4681806434,398404.9011847599,424.82564102564095
WM,28.400000000000013,251381.0275291075,80638.11433973329,20.36666666666667
WOR,1.6999999999999997,234352.61194029846,-42543.78985604099,0
WR,7.333333333333332,1051255.032294686,48437.598486565454,6.933333333333334
WS,80.66666666666667,371392.35417855263,45909.97582614063,32.174615636563445
W,749.0666666666666,7968678.815584434,2483471.776078769,543.8278888888891
ZIR,196.73333333333335,195273.61710713786,184519.3227344345,341.4666666666668
ZR,170.7333333333334,2274323.850924676,1051898.1893476895,140.93333333333334
SNM,12.533333333333333,1591150.7434861998,303678.4318198039,7.3
